"person_id","screening_date","first_offense_date","current_offense_date","offenses_within_30","before_cutoff_date","p_felony_count_person","p_misdem_count_person","p_charge_violent","p_current_age","p_age_first_offense","p_juv_fel_count","p_felprop_violarrest","p_murder_arrest","p_felassault_arrest","p_misdemassault_arrest","p_famviol_arrest","p_sex_arrest","p_weapons_arrest","p_n_on_probation","p_current_on_probation","p_prob_revoke","p_charge","p_arrest","p_jail30","p_prison30","p_prison","p_probation","Risk of Failure to Appear_decile_score","Risk of Failure to Appear_raw_score","Risk of Recidivism_decile_score","Risk of Recidivism_raw_score","Risk of Violence_decile_score","Risk of Violence_raw_score","is_misdem","recid","recid_violent","raw_score","decile_score","race_black","race_white","race_hispanic","race_asian","race_native","sex_male","crim_inv","filt1","filt2","filt3","filt4","filt5","filt6"
977,2013-12-05,2013-12-04,2013-12-04,1,2013-12-04,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,8,0.04,6,-1.73,0,0,0,0.04,8,1,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
978,2013-01-15,2012-04-28,2013-01-14,3,2013-01-14,0,1,0,26,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,14,2,-1.1,2,-2.82,0,1,0,-1.1,2,1,0,0,0,0,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
981,2014-05-05,2006-02-13,2014-05-04,1,2014-05-04,0,1,0,54,46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,19,1,-1.98,1,-3.63,1,0,0,-1.98,1,0,1,0,0,0,1,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
982,2014-08-30,2003-04-21,2014-08-29,2,2014-08-29,1,0,0,30,19,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,22,3,-0.75,1,-2.95,0,0,0,-0.75,3,1,0,0,0,0,1,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
983,2014-02-19,2013-10-30,2014-02-18,1,2014-02-18,2,2,2,20,20,0,0,0,1,1,0,0,0,0,0,0,4,1,0,0,0,0,4,21,6,-0.28,6,-1.7,1,1,0,-0.28,6,0,1,0,0,0,1,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
987,2014-02-22,2004-02-26,2014-02-21,1,2014-02-21,6,8,2,28,18,0,1,0,0,1,0,0,0,0,0,1,14,8,0,0,0,1,3,18,8,0.19,3,-2.29,0,1,0,0.19,8,1,0,0,0,0,1,15,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
988,2013-04-14,2005-05-08,2013-04-13,3,2013-04-13,0,12,1,28,20,0,0,0,0,1,0,0,0,0,0,0,13,3,0,0,0,0,2,17,6,-0.39,2,-2.59,0,0,0,-0.39,6,1,0,0,0,0,0,13,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
989,2014-07-22,2014-07-21,2014-07-21,1,2014-07-21,0,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,1,-2,1,-3.93,0,0,0,-2,1,0,0,1,0,0,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
990,2014-01-09,2010-11-21,2014-01-09,4,2014-01-09,0,2,0,43,40,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,9,32,6,-0.4,4,-2.19,0,0,0,-0.4,6,0,1,0,0,0,0,3,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
992,2014-09-25,1994-04-08,2014-09-23,4,2014-09-23,0,2,0,35,14,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,6,24,6,-0.58,3,-2.54,0,0,0,-0.58,6,1,0,0,0,0,0,2,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
993,2013-07-19,2011-04-08,2013-07-06,6,2013-07-06,1,0,0,36,34,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,25,2,-1.07,1,-3.3,0,1,0,-1.07,2,0,1,0,0,0,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
994,2014-06-24,2014-06-23,2014-06-23,7,2014-06-23,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,-1.14,3,-2.36,0,0,0,-1.14,2,0,0,1,0,0,1,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
995,2013-11-23,2013-11-22,2013-11-22,3,2013-11-22,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,24,8,0.13,8,-1.16,0,1,0,0.13,8,1,0,0,0,0,1,2,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
996,2014-02-03,2013-09-25,2014-02-02,1,2014-02-02,1,0,1,20,19,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13,4,-0.64,6,-1.64,0,1,0,-0.64,4,1,0,0,0,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
999,2014-07-10,2013-06-28,2014-07-09,7,2014-07-09,0,2,0,36,35,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,19,1,-1.75,1,-3.28,0,1,1,-1.75,1,0,1,0,0,0,1,2,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
1000,2014-11-05,2005-06-15,2014-11-05,1,2014-11-05,12,32,5,30,20,0,1,0,2,2,0,0,1,6,0,0,44,18,0,0,0,4,7,27,10,0.78,10,-0.4,0,1,0,0.78,10,1,0,0,0,0,1,48,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
1001,2014-02-03,1988-02-04,2014-02-02,2,2014-02-02,23,14,16,45,19,0,3,0,8,4,0,0,3,2,0,0,37,21,0,0,2,3,5,22,9,0.42,5,-1.74,0,0,0,0.42,9,1,0,0,0,0,1,42,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1004,2013-10-29,2012-09-13,2013-10-10,1,2013-10-10,1,1,0,21,19,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,12,6,-0.26,4,-2.06,1,1,0,-0.26,6,0,0,1,0,0,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1005,2014-04-11,2014-03-24,2014-03-24,2,2014-03-24,0,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,2,-1.31,1,-3.09,1,1,1,-1.31,2,1,0,0,0,0,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
1006,2014-01-19,2014-01-18,2014-01-18,2,2014-01-18,0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,4,-0.68,3,-2.54,1,0,0,-0.68,4,1,0,0,0,0,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
1007,2013-08-05,2013-08-04,2013-08-04,2,2013-08-04,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,28,3,-1.28,2,-2.86,0,0,0,-1.28,3,1,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
1008,2013-06-17,2013-06-07,2013-06-07,1,2013-06-07,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,-2.59,1,-4.14,1,0,0,-2.59,1,0,1,0,0,0,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1009,2013-11-05,2013-11-04,2013-11-04,2,2013-11-04,0,0,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,1,-2.18,1,-3.79,0,0,0,-2.18,1,0,0,1,0,0,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
1010,2014-06-21,1988-05-17,2014-06-20,4,2014-06-20,1,1,0,46,20,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,19,5,-0.48,1,-3.27,0,0,0,-0.48,5,0,1,0,0,0,1,2,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
1011,2014-04-06,2005-11-03,2014-04-05,4,2014-04-05,1,1,2,34,26,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,1,1,13,2,-1.19,3,-2.36,0,0,0,-1.19,2,1,0,0,0,0,1,3,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
1012,2014-11-08,2014-11-07,2014-11-07,1,2014-11-07,0,0,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,-2.4,1,-4.06,1,0,0,-2.4,1,0,0,1,0,0,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
1013,2014-08-26,2014-08-25,2014-08-25,1,2014-08-25,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,1,-2.35,1,-3.77,0,0,0,-2.35,1,1,0,0,0,0,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
1014,2013-12-12,2013-12-11,2013-12-11,1,2013-12-11,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,5,-0.38,7,-1.46,0,0,0,-0.38,5,1,0,0,0,0,1,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
1015,2014-01-22,1998-02-13,2014-01-21,1,2014-01-21,21,25,8,35,19,0,3,0,1,1,0,0,1,6,0,0,46,10,0,0,1,3,5,22,4,-0.72,2,-2.8,0,0,0,-0.72,4,1,0,0,0,0,1,50,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1016,2013-04-15,2003-12-29,2013-04-14,1,2013-04-14,10,0,8,27,18,0,3,2,3,0,0,0,0,2,0,0,10,7,0,0,3,2,6,24,9,0.46,8,-1.19,1,1,1,0.46,9,0,0,0,0,0,1,15,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1016,2013-05-11,2003-12-29,2013-05-10,2,2013-05-10,10,1,8,27,18,0,3,2,3,0,0,0,0,2,0,0,11,8,0,0,3,2,8,28,9,0.59,8,-1.04,0,1,0,0.59,9,0,0,0,0,0,1,16,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1020,2014-02-02,2014-02-01,2014-02-01,3,2014-02-01,0,0,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,-2.35,1,-3.96,0,0,0,-2.35,1,0,0,0,0,0,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
1021,2014-09-17,2014-09-16,2014-09-16,1,2014-09-16,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,5,-0.35,2,-2.71,1,0,0,-0.35,5,0,0,0,0,0,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
1022,2014-01-31,2014-01-30,2014-01-30,1,2014-01-30,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,1,-1.75,1,-3.13,1,0,0,-1.75,1,1,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1024,2013-09-27,2013-09-26,2013-09-26,1,2013-09-26,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,2,-1.33,2,-2.69,1,0,0,-1.33,2,1,0,0,0,0,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1025,2013-10-14,2013-10-13,2013-10-13,1,2013-10-13,0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,7,-0.05,2,-2.74,1,1,1,-0.05,7,1,0,0,0,0,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1027,2013-04-04,2012-05-29,2013-04-03,2,2013-04-03,0,3,0,19,18,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,15,9,0.59,8,-1.01,0,0,0,0.59,9,1,0,0,0,0,1,3,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1028,2014-06-11,2014-06-11,2014-06-11,1,2014-06-11,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,5,-0.48,3,-2.45,0,0,0,-0.48,5,0,1,0,0,0,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
1029,2014-10-24,2014-10-22,2014-10-22,2,2014-10-22,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,3,-0.98,1,-3.03,1,0,0,-0.98,3,0,1,0,0,0,1,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
1030,2013-04-26,2013-04-25,2013-04-25,2,2013-04-25,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2,-1.39,2,-2.7,1,0,0,-1.39,2,0,1,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
1031,2014-08-14,1998-07-15,2014-08-09,1,2014-08-09,8,21,1,33,16,0,0,0,0,0,0,0,0,5,0,0,30,15,0,0,0,4,4,21,9,0.22,3,-2.31,0,1,1,0.22,9,0,1,0,0,0,0,34,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
1032,2013-09-23,2006-08-28,2013-09-21,4,2013-09-21,2,9,0,26,19,0,0,0,0,0,0,0,0,1,0,1,11,7,0,0,1,3,4,21,9,0.38,4,-2.13,0,1,0,0.38,9,0,0,1,0,0,1,15,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1033,2014-12-27,2002-11-23,2014-12-26,1,2014-12-26,1,1,1,45,33,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,6,23,3,-1.06,1,-3.34,0,0,0,-1.06,3,1,0,0,0,0,0,3,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
1034,2013-01-14,2012-05-30,2013-01-14,1,2013-01-14,4,2,1,19,19,0,0,0,0,0,0,0,2,0,0,0,6,2,0,0,0,0,3,18,10,0.66,9,-0.74,1,1,1,0.66,10,1,0,0,0,0,1,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1035,2014-05-07,2009-09-29,2014-05-02,3,2014-05-02,0,2,0,63,58,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,11,1,-2.59,1,-4.39,1,0,0,-2.59,1,0,1,0,0,0,1,2,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
1036,2013-04-27,2009-05-22,2013-04-26,1,2013-04-26,0,3,0,24,20,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,16,4,-0.63,3,-2.27,0,0,0,-0.63,4,1,0,0,0,0,1,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1037,2013-05-24,2013-05-23,2013-05-23,2,2013-05-23,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,6,-0.27,6,-1.68,0,1,1,-0.27,6,0,0,0,1,0,1,0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
1038,2014-07-28,2003-02-23,2014-07-24,3,2014-07-24,0,5,0,46,35,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,12,1,-1.94,1,-3.54,0,1,1,-1.94,1,0,1,0,0,0,1,5,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
1044,2013-09-25,1996-12-10,2013-09-24,1,2013-09-24,2,3,2,34,17,0,0,0,0,1,0,0,0,0,0,0,5,9,0,0,0,1,2,16,5,-0.36,2,-2.84,1,0,0,-0.36,5,1,0,0,0,0,1,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1045,2014-07-14,2014-07-13,2014-07-13,2,2014-07-13,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,8,0.28,9,-0.77,0,0,0,0.28,8,1,0,0,0,0,1,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
1047,2014-11-22,2004-11-28,2014-11-22,2,2014-11-22,1,8,2,36,26,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,1,4,21,2,-1.23,1,-3.16,0,0,0,-1.23,2,0,1,0,0,0,1,10,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
1048,2013-10-09,1991-12-05,2013-10-08,2,2013-10-08,14,18,2,42,20,0,2,0,0,0,0,0,0,2,0,1,32,13,0,0,0,1,4,21,8,0.1,5,-1.81,0,1,0,0.1,8,1,0,0,0,0,1,33,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1049,2013-05-03,2007-03-20,2013-05-01,2,2013-05-01,0,3,1,50,43,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,7,27,1,-1.6,1,-3.64,0,0,0,-1.6,1,0,1,0,0,0,1,3,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1050,2014-10-19,2010-01-05,2014-10-18,1,2014-10-18,1,3,0,31,26,0,0,0,0,0,0,0,1,0,0,0,4,2,0,0,0,2,1,14,2,-1.06,1,-3,1,0,0,-1.06,2,1,0,0,0,0,1,6,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
1051,2013-03-18,2003-03-03,2013-03-17,1,2013-03-17,0,5,0,30,20,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,13,2,-1.3,1,-2.96,1,1,0,-1.3,2,1,0,0,0,0,1,5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1052,2014-05-14,2013-11-14,2014-05-13,3,2014-05-13,0,2,0,25,25,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,14,4,-0.87,4,-2,0,0,0,-0.87,4,1,0,0,0,0,0,2,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
1056,2014-12-16,1996-12-21,2014-12-16,3,2014-12-16,2,0,0,46,28,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,2,17,5,-0.47,1,-3,0,1,1,-0.47,5,0,1,0,0,0,1,3,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
1057,2014-04-30,1987-10-15,2014-04-30,8,2014-04-30,18,24,2,55,29,0,0,0,0,0,0,0,1,0,0,2,42,20,0,0,4,1,2,16,7,0.07,2,-2.92,0,1,0,0.07,7,1,0,0,0,0,1,47,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
1059,2013-09-21,2011-12-17,2013-09-20,1,2013-09-20,0,1,1,21,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,16,6,-0.13,4,-1.98,1,0,0,-0.13,6,1,0,0,0,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1060,2013-12-19,2013-09-18,2013-12-18,3,2013-12-18,1,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,18,1,-1.56,1,-3.45,0,0,0,-1.56,1,1,0,0,0,0,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1061,2013-02-27,2013-02-26,2013-02-26,2,2013-02-26,0,0,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,-2.19,1,-3.71,0,0,0,-2.19,1,1,0,0,0,0,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
1062,2013-03-24,1999-10-22,2013-03-24,4,2013-03-24,6,6,2,34,20,0,1,0,0,1,0,0,0,0,0,0,12,7,0,0,0,1,6,24,3,-0.8,5,-1.95,0,0,0,-0.8,3,1,0,0,0,0,1,13,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1064,2014-09-21,2014-09-20,2014-09-20,1,2014-09-20,0,0,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,1,-2.33,1,-3.77,1,0,0,-2.33,1,0,1,0,0,0,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
1065,2013-08-22,2004-07-30,2013-08-22,2,2013-08-22,2,10,0,25,16,0,0,0,0,0,0,0,0,0,0,0,12,13,0,0,0,0,5,22,8,0.1,7,-1.32,0,1,1,0.1,8,1,0,0,0,0,1,12,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1066,2013-02-12,2011-05-07,2013-02-11,2,2013-02-11,0,1,0,37,35,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,14,2,-1.08,1,-3.25,0,0,0,-1.08,2,0,1,0,0,0,1,2,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1071,2014-07-30,2014-07-21,2014-07-21,1,2014-07-21,0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,1,-1.91,1,-3.35,0,0,0,-1.91,1,0,1,0,0,0,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
1072,2014-02-02,2014-02-01,2014-02-01,2,2014-02-01,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,1,-1.54,3,-2.54,0,0,0,-1.54,1,1,0,0,0,0,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
1073,2014-02-10,2014-02-10,2014-02-10,1,2014-02-10,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,4,-0.74,5,-1.86,1,0,0,-0.74,4,0,0,1,0,0,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1074,2014-03-15,2013-08-05,2014-03-14,1,2014-03-14,0,1,0,19,19,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,16,8,0.18,8,-1.09,0,0,0,0.18,8,1,0,0,0,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1075,2013-12-29,2008-11-13,2013-12-28,2,2013-12-28,0,4,2,39,34,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,7,27,6,-0.19,2,-2.93,0,0,0,-0.19,6,1,0,0,0,0,1,4,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1076,2013-02-12,2012-11-21,2013-02-11,1,2013-02-11,2,4,2,43,43,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0,9,30,8,-0.09,1,-3.07,0,0,0,-0.09,8,0,1,0,0,0,0,7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1077,2013-02-05,2013-02-04,2013-02-04,4,2013-02-04,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,5,-0.39,4,-1.99,0,1,1,-0.39,5,1,0,0,0,0,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
1078,2014-08-12,2008-11-23,2014-08-10,5,2014-08-10,0,6,0,60,54,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,2,17,1,-1.81,1,-3.92,0,0,0,-1.81,1,1,0,0,0,0,1,6,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
1079,2013-07-09,2003-10-13,2013-06-11,3,2013-06-11,1,3,2,34,25,0,0,0,1,1,0,0,0,0,0,0,4,2,0,0,0,0,5,23,1,-1.48,2,-2.85,0,1,1,-1.48,1,1,0,0,0,0,1,4,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1082,2013-09-29,1992-05-08,2013-09-28,4,2013-09-28,20,12,4,47,26,0,0,0,3,1,0,0,3,16,0,0,35,24,0,0,3,1,8,29,8,0.17,6,-1.59,0,1,0,0.17,8,1,0,0,0,0,1,39,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1082,2014-06-11,1992-05-08,2014-06-11,3,2014-06-11,21,15,4,48,26,0,0,0,3,1,0,0,3,16,0,0,39,25,1,1,3,1,8,29,7,0.01,6,-1.66,0,0,0,0.01,7,1,0,0,0,0,1,44,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
1083,2014-12-28,2014-12-27,2014-12-27,4,2014-12-27,0,0,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,9,0.34,3,-2.42,0,0,0,0.34,9,1,0,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
1084,2013-04-29,2013-04-28,2013-04-28,2,2013-04-28,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,1,-1.88,1,-3.57,1,0,0,-1.88,1,1,0,0,0,0,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
1085,2014-09-29,2014-09-28,2014-09-28,1,2014-09-28,0,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,-2.21,1,-3.7,1,0,0,-2.21,1,0,0,0,0,0,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
1086,2014-02-28,2013-07-25,2014-01-30,1,2014-01-30,3,0,0,20,19,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,14,5,-0.45,7,-1.31,0,0,0,-0.45,5,1,0,0,0,0,1,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1088,2013-01-10,2013-01-09,2013-01-09,2,2013-01-09,0,0,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,-1.78,1,-3.5,0,0,0,-1.78,1,0,1,0,0,0,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
1089,2013-10-29,2013-10-29,2013-10-29,4,2013-10-29,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,-1.63,1,-3.17,1,1,0,-1.63,1,0,1,0,0,0,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
1090,2014-05-02,2014-05-01,2014-05-01,2,2014-05-01,0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,3,-1.26,1,-3.33,0,0,0,-1.26,3,0,1,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
1091,2013-02-12,2011-02-02,2013-02-11,5,2013-02-11,1,2,0,20,18,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,3,19,8,0.28,8,-1.11,0,0,0,0.28,8,0,0,0,0,0,1,3,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1092,2013-08-08,2011-07-08,2013-08-02,1,2013-08-02,0,1,1,21,19,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,31,10,0.76,5,-1.77,0,0,0,0.76,10,0,0,1,0,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1093,2013-01-14,2013-01-13,2013-01-13,1,2013-01-13,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2,-1.11,5,-1.77,1,0,0,-1.11,2,0,1,0,0,0,1,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
1094,2014-12-13,2014-12-12,2014-12-12,1,2014-12-12,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2,-1.13,3,-2.39,0,1,1,-1.13,2,0,1,0,0,0,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
1095,2014-08-11,2012-08-07,2014-07-31,1,2014-07-31,0,5,0,28,26,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,3,20,9,0.46,4,-2.15,0,0,0,0.46,9,1,0,0,0,0,1,5,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
1096,2013-01-08,2013-01-07,2013-01-07,2,2013-01-07,0,0,0,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,1,-2.7,1,-4.32,1,0,0,-2.7,1,0,1,0,0,0,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
